#CAMI Submission for Taxonomic Profiling
@Version:0.9.2
@SampleID:pensive_curie_7
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE
4761	phylum	2759|4761	Eukaryota|Chytridiomycota	0.0343342727572
40117	phylum	2|40117	Bacteria|Nitrospirae	0.114447575857
1052815	phylum	2|1052815	Bacteria|Candidatus Aerophobetes	0.00429178409465
544448	phylum	2|544448	Bacteria|Tenericutes	1.08868256534
67812	phylum	2|67812	Bacteria|Omnitrophica	0.00429178409465
51967	phylum	2157|51967	Archaea|Candidatus Korarchaeota	0.00429178409465
1293497	phylum	2|1293497	Bacteria|Nitrospinae	0.0801133031001
203682	phylum	2|203682	Bacteria|Planctomycetes	0.18454671607
221216	phylum	2|221216	Bacteria|Candidatus Parcubacteria	0.0100141628875
142182	phylum	2|142182	Bacteria|Gemmatimonadetes	0.0600849773251
65842	phylum	2|65842	Bacteria|Fibrobacteres	0.0228895151715
67814	phylum	2|67814	Bacteria|Caldiserica	0.0271812992661
1462430	phylum	2157|1462430	Archaea|Candidatus Nanohaloarchaeota	0.0114447575857
67818	phylum	2|67818	Bacteria|Candidatus Atribacteria	0.0100141628875
508458	phylum	2|508458	Bacteria|Synergistetes	0.155934822106
67810	phylum	2|67810	Bacteria|Candidatus Acetothermia	0.00143059469822
67819	phylum	2|67819	Bacteria|Armatimonadetes	0.00143059469822
640293	phylum	2|640293	Bacteria|candidate division NC10	0.00286118939643
1379697	phylum	2|1379697	Bacteria|candidate division Zixibacteria	0.00143059469822
1090	phylum	2|1090	Bacteria|Chlorobi	0.0743909243072
422282	phylum	2|422282	Bacteria|candidate division WWE3	0.00143059469822
7711	phylum	2759|7711	Eukaryota|Chordata	0.0228895151715
1134404	phylum	2|1134404	Bacteria|Ignavibacteriae	0.0114447575857
68297	phylum	2|68297	Bacteria|Dictyoglomi	0.0114447575857
200938	phylum	2|200938	Bacteria|Chrysiogenetes	0.00143059469822
91061	class	2|1239|91061	Bacteria|Firmicutes|Bacilli	11.0089881125
1760	class	2|201174|1760	Bacteria|Actinobacteria|Actinobacteria	17.5848071905
31969	class	2|544448|31969	Bacteria|Tenericutes|Mollicutes	1.10466801972
117743	class	2|976|117743	Bacteria|Bacteroidetes|Flavobacteriia	3.25311684546
200643	class	2|976|200643	Bacteria|Bacteroidetes|Bacteroidia	2.9863728617
147545	class	2759|4890|147545	Eukaryota|Ascomycota|Eurotiomycetes	0.353725717599
85003	class	2|201174|85003	Bacteria|Actinobacteria|Actinobacteria	0.00289939112786
118001	class	2|200938|118001	Bacteria|Chrysiogenetes|Chrysiogenetes	0.00289939112786
203683	class	2|203682|203683	Bacteria|Planctomycetes|Planctomycetia	0.188460423311
67799	class	2|200940|67799	Bacteria|Thermodesulfobacteria|Thermodesulfobacteria	0.0782835604523
222543	class	2759|4890|147550|222543	Eukaryota|Ascomycota|Sordariomycetes|Hypocreomycetidae	0.00289939112786
188708	class	2|200918|188708	Bacteria|Thermotogae|Thermotogae	0.255146419252
147550	class	2759|4890|147550	Eukaryota|Ascomycota|Sordariomycetes	0.359524499855
28211	class	2|1224|28211	Bacteria|Proteobacteria|Alphaproteobacteria	14.0156567121
84995	class	2|201174|84995	Bacteria|Actinobacteria|Rubrobacteria	0.0434908669179
188787	class	2|1297|188787	Bacteria|Deinococcus-Thermus|Deinococci	0.371122064366
189775	class	2|200795|189775	Bacteria|Chloroflexi|Thermomicrobia	0.0115975645115
147541	class	2759|4890|147541	Eukaryota|Ascomycota|Dothideomycetes	0.1768628588
29547	class	2|1224|29547	Bacteria|Proteobacteria|Epsilonproteobacteria	1.34531748333
28221	class	2|1224|28221	Bacteria|Proteobacteria|Deltaproteobacteria	1.75123224123
451870	class	2759|4890|147545|451870	Eukaryota|Ascomycota|Eurotiomycetes|Chaetothyriomycetidae	0.00289939112786
28216	class	2|1224|28216	Bacteria|Proteobacteria|Betaproteobacteria	6.94984053349
147555	class	2759|4890|147555	Eukaryota|Ascomycota|Taphrinomycetes	0.00289939112786
580370	class	2|1224|580370	Bacteria|Proteobacteria|Zetaproteobacteria	0.0521890403015
1236	class	2|1224|1236	Bacteria|Proteobacteria|Gammaproteobacteria	22.1571469991
187857	class	2|200783|187857	Bacteria|Aquificae|Aquificae	0.324731806321
222544	class	2759|4890|147550|222544	Eukaryota|Ascomycota|Sordariomycetes|Sordariomycetidae	0.00289939112786
155619	class	2759|5204|155619	Eukaryota|Basidiomycota|Agaricomycetes	0.0753841693244
186801	class	2|1239|186801	Bacteria|Firmicutes|Clostridia	6.1815018846
68337	class	2|200930|68337	Bacteria|Deferribacteres|Deferribacteres	0.0695853870687
1497346	class	2|201174|1497346	Bacteria|Actinobacteria|Thermoleophilia	0.124673818498
203490	class	2|32066|203490	Bacteria|Fusobacteria|Fusobacteriia	0.495795882865
203692	class	2|203691|203692	Bacteria|Spirochaetes|Spirochaetia	0.794433169035
204429	class	2|204428|204429	Bacteria|Chlamydiae|Chlamydiia	0.301536677298
117747	class	2|976|117747	Bacteria|Bacteroidetes|Sphingobacteriia	0.658161786025
768503	class	2|976|768503	Bacteria|Bacteroidetes|Cytophagia	0.536387358655
451435	class	2759|4761|451435	Eukaryota|Chytridiomycota|Chytridiomycetes	0.0347926935344
1737404	class	2|1239|1737404	Bacteria|Firmicutes|Tissierellia	0.362423890983
183925	class	2157|28890|183925	Archaea|Euryarchaeota|Methanobacteria	0.249347636996
203693	class	2|40117|203693	Bacteria|Nitrospirae|Nitrospira	0.115975645115
155616	class	2759|5204|155616	Eukaryota|Basidiomycota|Tremellomycetes	0.0724847781966
183968	class	2157|28890|183968	Archaea|Euryarchaeota|Thermococci	0.295737895042
4891	class	2759|4890|4891	Eukaryota|Ascomycota|Saccharomycetes	0.443606842563
183963	class	2157|28890|183963	Archaea|Euryarchaeota|Halobacteria	1.02348506814
526524	class	2|1239|526524	Bacteria|Firmicutes|Erysipelotrichia	0.376920846622
183967	class	2157|28890|183967	Archaea|Euryarchaeota|Thermoplasmata	0.104378080603
1293498	class	2|1293497|1293498	Bacteria|Nitrospinae|Nitrospinia	0.0811829515802
204432	class	2|57723|204432	Bacteria|Acidobacteria|Acidobacteriia	0.179762249928
84998	class	2|201174|84998	Bacteria|Actinobacteria|Coriobacteriia	0.446506233691
5257	class	2759|5204|5257	Eukaryota|Basidiomycota|Ustilaginomycetes	0.063786604813
224756	class	2157|28890|224756	Archaea|Euryarchaeota|Methanomicrobia	0.231951290229
909932	class	2|1239|909932	Bacteria|Firmicutes|Negativicutes	0.942302116556
147547	class	2759|4890|147547	Eukaryota|Ascomycota|Lecanoromycetes	0.0492896491737
162481	class	2759|5204|162481	Eukaryota|Basidiomycota|Microbotryomycetes	0.020295737895
219685	class	2|142182|219685	Bacteria|Gemmatimonadetes|Gemmatimonadetes	0.0608872136851
388447	class	2|200795|388447	Bacteria|Chloroflexi|Ktedonobacteria	0.0376920846622
204430	class	2|65842|204430	Bacteria|Fibrobacteres|Fibrobacteria	0.0231951290229
1051663	class	2157|1462430|1051663	Archaea|Candidatus Nanohaloarchaeota|Nanohaloarchaea	0.0115975645115
307596	class	2|1117|307596	Bacteria|Cyanobacteria|Gloeobacteria	0.0173963467672
183939	class	2157|28890|183939	Archaea|Euryarchaeota|Methanococci	0.101478689475
203494	class	2|74201|203494	Bacteria|Verrucomicrobia|Verrucomicrobiae	0.142070165265
183980	class	2157|28890|183980	Archaea|Euryarchaeota|Archaeoglobi	0.0231951290229
84992	class	2|201174|84992	Bacteria|Actinobacteria|Acidimicrobiia	0.0521890403015
414999	class	2|74201|414999	Bacteria|Verrucomicrobia|Opitutae	0.0289939112786
301297	class	2|200795|301297	Bacteria|Chloroflexi|Dehalococcoidia	0.0347926935344
649775	class	2|508458|649775	Bacteria|Synergistetes|Synergistia	0.156567120905
183924	class	2157|28889|183924	Archaea|Crenarchaeota|Thermoprotei	0.159466512032
32061	class	2|200795|32061	Bacteria|Chloroflexi|Chloroflexia	0.118875036242
147554	class	2759|4890|147554	Eukaryota|Ascomycota|Schizosaccharomycetes	0.0579878225573
292625	class	2|200795|292625	Bacteria|Chloroflexi|Anaerolineae	0.0231951290229
191410	class	2|1090|191410	Bacteria|Chlorobi|Chlorobia	0.0753841693244
1562566	class	2|57723|1562566	Bacteria|Acidobacteria|Blastocatellia	0.00869817338359
40674	class	2759|7711|40674	Eukaryota|Chordata|Mammalia	0.0231951290229
693071	class	2|67814|693071	Bacteria|Caldiserica|Caldisericia	0.0260945201508
431957	class	2759|5204|431957	Eukaryota|Basidiomycota|Wallemiomycetes	0.00579878225573
332159	class	2|57723|332159	Bacteria|Acidobacteria|Solibacteres	0.00579878225573
1643678	class	2157|651137|1643678	Archaea|Thaumarchaeota|Nitrososphaeria	0.0115975645115
147553	class	2759|4890|147553	Eukaryota|Ascomycota|Pneumocystidomycetes	0.0115975645115
147548	class	2759|4890|147548	Eukaryota|Ascomycota|Leotiomycetes	0.0289939112786
795747	class	2|1134404|795747	Bacteria|Ignavibacteriae|Ignavibacteria	0.0115975645115
203486	class	2|68297|203486	Bacteria|Dictyoglomi|Dictyoglomia	0.0115975645115
533205	class	2|57723|533205	Bacteria|Acidobacteria|Holophagae	0.00579878225573
475962	class	2|200795|475962	Bacteria|Chloroflexi|Caldilineae	0.00289939112786
475963	order	2|200795|475962|475963	Bacteria|Chloroflexi|Caldilineae|Caldilineales	0.00549450549451
2037	order	2|201174|1760|2037	Bacteria|Actinobacteria|Actinobacteria|Actinomycetales	0.516483516484
80811	order	2|1224|28221|29|80811	Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Cystobacterineae	0.00549450549451
204441	order	2|1224|28211|204441	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales	0.967032967033
1150	order	2|1117|1150	Bacteria|Cyanobacteria|Oscillatoriales	0.225274725275
72273	order	2|1224|1236|72273	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales	0.483516483516
72274	order	2|1224|1236|72274	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales	5.4010989011
213118	order	2|1224|28221|213118	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfobacterales	0.214285714286
85009	order	2|201174|1760|85009	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales	0.763736263736
48461	order	2|74201|203494|48461	Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales	0.137362637363
414714	order	2|201174|1760|414714	Bacteria|Actinobacteria|Actinobacteria|Catenulisporales	0.0714285714286
1118	order	2|1117|1118	Bacteria|Cyanobacteria|Chroococcales	0.543956043956
135618	order	2|1224|1236|135618	Bacteria|Proteobacteria|Gammaproteobacteria|Methylococcales	0.296703296703
135619	order	2|1224|1236|135619	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales	1.14285714286
135613	order	2|1224|1236|135613	Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales	1.32417582418
135614	order	2|1224|1236|135614	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales	1.08791208791
231213	order	2759|5204|162481|231213	Eukaryota|Basidiomycota|Microbotryomycetes|Sporidiobolales	0.021978021978
588673	order	2|201174|1497346|588673	Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales	0.120879120879
213849	order	2|1224|29547|213849	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales	1.17032967033
1028384	order	2759|4890|147550|1028384	Eukaryota|Ascomycota|Sordariomycetes|Glomerellales	0.0164835164835
171549	order	2|976|200643|171549	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales	2.82967032967
356	order	2|1224|28211|356	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales	6.32967032967
69541	order	2|1224|28221|69541	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfuromonadales	0.241758241758
92860	order	2759|4890|147541|92860	Eukaryota|Ascomycota|Dothideomycetes|Pleosporales	0.120879120879
909929	order	2|1239|909932|909929	Bacteria|Firmicutes|Negativicutes|Selenomonadales	0.895604395604
5139	order	2759|4890|147550|5139	Eukaryota|Ascomycota|Sordariomycetes|Sordariales	0.00549450549451
768667	order	2|200795|388447|768667	Bacteria|Chloroflexi|Ktedonobacteria|Thermogemmatisporales	0.0384615384615
206350	order	2|1224|28216|206350	Bacteria|Proteobacteria|Betaproteobacteria|Methylophilales	0.32967032967
206351	order	2|1224|28216|206351	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales	0.708791208791
2182	order	2157|28890|183939|2182	Archaea|Euryarchaeota|Methanococci|Methanococcales	0.0989010989011
2235	order	2157|28890|183963|2235	Archaea|Euryarchaeota|Halobacteria|Halobacteriales	0.291208791209
85006	order	2|201174|1760|85006	Bacteria|Actinobacteria|Actinobacteria|Micrococcales	2.75274725275
85007	order	2|201174|1760|85007	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales	2.92307692308
54526	order	2|1224|28211|54526	Bacteria|Proteobacteria|Alphaproteobacteria|Pelagibacterales	0.17032967033
53433	order	2|1239|186801|53433	Bacteria|Firmicutes|Clostridia|Halanaerobiales	0.0659340659341
213462	order	2|1224|28221|213462	Bacteria|Proteobacteria|Deltaproteobacteria|Syntrophobacterales	0.120879120879
5125	order	2759|4890|147550|5125	Eukaryota|Ascomycota|Sordariomycetes|Hypocreales	0.236263736264
766	order	2|1224|28211|766	Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales	0.664835164835
224462	order	2|1224|28221|29|224462	Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Nannocystineae	0.00549450549451
1302176	order	2759|4890|147547|107465|1302176	Eukaryota|Ascomycota|Lecanoromycetes|Teloschistales|Teloschistineae	0.00549450549451
118964	order	2|1297|188787|118964	Bacteria|Deinococcus-Thermus|Deinococci|Deinococcales	0.148351648352
1385	order	2|1239|91061|1385	Bacteria|Firmicutes|Bacilli|Bacillales	6.89010989011
1161	order	2|1117|1161	Bacteria|Cyanobacteria|Nostocales	0.351648351648
68295	order	2|1239|186801|68295	Bacteria|Firmicutes|Clostridia|Thermoanaerobacterales	0.351648351648
32069	order	2|200783|187857|32069	Bacteria|Aquificae|Aquificae|Aquificales	0.285714285714
5042	order	2759|4890|147545|5042	Eukaryota|Ascomycota|Eurotiomycetes|Eurotiales	0.192307692308
204457	order	2|1224|28211|204457	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales	1.78571428571
204455	order	2|1224|28211|204455	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales	2.70879120879
203491	order	2|32066|203490|203491	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales	0.472527472527
80840	order	2|1224|28216|80840	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales	4.92857142857
4892	order	2759|4890|4891|4892	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales	0.423076923077
5234	order	2759|5204|155616|5234	Eukaryota|Basidiomycota|Tremellomycetes|Tremellales	0.0714285714286
135624	order	2|1224|1236|135624	Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales	0.895604395604
135623	order	2|1224|1236|135623	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales	1.71978021978
135622	order	2|1224|1236|135622	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales	1.81318681319
29	order	2|1224|28221|29	Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales	0.252747252747
2281	order	2157|28889|183924|2281	Archaea|Crenarchaeota|Thermoprotei|Sulfolobales	0.0549450549451
213115	order	2|1224|28221|213115	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales	0.598901098901
189776	order	2|200795|189775|189776	Bacteria|Chloroflexi|Thermomicrobia|Thermomicrobiales	0.00549450549451
1508594	order	2|200795|32061|32064|1508594	Bacteria|Chloroflexi|Chloroflexia|Chloroflexales|Chloroflexineae	0.00549450549451
693072	order	2|67814|693071|693072	Bacteria|Caldiserica|Caldisericia|Caldisericales	0.0274725274725
85013	order	2|201174|1760|85013	Bacteria|Actinobacteria|Actinobacteria|Frankiales	0.302197802198
85012	order	2|201174|1760|85012	Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales	0.450549450549
2419	order	2|200918|188708|2419	Bacteria|Thermotogae|Thermotogae|Thermotogales	0.197802197802
200644	order	2|976|117743|200644	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales	3.07142857143
715340	order	2759|4890|147541|92860|715340	Eukaryota|Ascomycota|Dothideomycetes|Pleosporales|Pleosporineae	0.00549450549451
200666	order	2|976|117747|200666	Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales	0.626373626374
186826	order	2|1239|91061|186826	Bacteria|Firmicutes|Bacilli|Lactobacillales	3.54395604396
5303	order	2759|5204|155619|5303	Eukaryota|Basidiomycota|Agaricomycetes|Polyporales	0.0384615384615
136	order	2|203691|203692|136	Bacteria|Spirochaetes|Spirochaetia|Spirochaetales	0.582417582418
186802	order	2|1239|186801|186802	Bacteria|Firmicutes|Clostridia|Clostridiales	5.44505494505
768507	order	2|976|768503|768507	Bacteria|Bacteroidetes|Cytophagia|Cytophagales	0.510989010989
119069	order	2|1224|28216|119069	Bacteria|Proteobacteria|Betaproteobacteria|Hydrogenophilales	0.043956043956
191393	order	2|200930|68337|191393	Bacteria|Deferribacteres|Deferribacteres|Deferribacterales	0.0659340659341
28883	order	10239|28883	Viruses|Caudovirales	2.18131868132
85011	order	2|201174|1760|85011	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales	6.3021978022
91347	order	2|1224|1236|91347	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales	5.24725274725
68933	order	2|1297|188787|68933	Bacteria|Deinococcus-Thermus|Deinococci|Thermales	0.203296703297
235899	order	2|1224|29547|235899	Bacteria|Proteobacteria|Epsilonproteobacteria|Nautiliales	0.0824175824176
85008	order	2|201174|1760|85008	Bacteria|Actinobacteria|Actinobacteria|Micromonosporales	0.467032967033
204458	order	2|1224|28211|204458	Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales	0.478021978022
85010	order	2|201174|1760|85010	Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales	0.818681318681
206389	order	2|1224|28216|206389	Bacteria|Proteobacteria|Betaproteobacteria|Rhodocyclales	0.313186813187
548681	order	10239|548681	Viruses|Herpesvirales	0.274725274725
188710	order	2|200940|67799|188710	Bacteria|Thermodesulfobacteria|Thermodesulfobacteria|Thermodesulfobacteriales	0.0714285714286
51291	order	2|204428|204429|51291	Bacteria|Chlamydiae|Chlamydiia|Chlamydiales	0.285714285714
464095	order	10239|464095	Viruses|Picornavirales	0.368131868132
1706369	order	2|1224|1236|1706369	Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales	0.225274725275
1643686	order	2|203691|203692|1643686	Bacteria|Spirochaetes|Spirochaetia|Brachyspirales	0.0549450549451
34478	order	2759|4761|451435|34478	Eukaryota|Chytridiomycota|Chytridiomycetes|Spizellomycetales	0.021978021978
1737405	order	2|1239|1737404|1737405	Bacteria|Firmicutes|Tissierellia|Tissierellales	0.335164835165
1212	order	2|1117|1212	Bacteria|Cyanobacteria|Prochlorales	0.846153846154
451442	order	2759|4761|451435|451442	Eukaryota|Chytridiomycota|Chytridiomycetes|Rhizophydiales	0.010989010989
2158	order	2157|28890|183925|2158	Archaea|Euryarchaeota|Methanobacteria|Methanobacteriales	0.236263736264
189778	order	2|40117|203693|189778	Bacteria|Nitrospirae|Nitrospira|Nitrospirales	0.10989010989
85004	order	2|201174|1760|85004	Bacteria|Actinobacteria|Actinobacteria|Bifidobacteriales	0.917582417582
225057	order	2|1224|1236|225057	Bacteria|Proteobacteria|Gammaproteobacteria|Acidithiobacillales	0.120879120879
675063	order	10239|675063	Viruses|Tymovirales	0.340659340659
186328	order	2|544448|31969|186328	Bacteria|Tenericutes|Mollicutes|Entomoplasmatales	0.120879120879
2258	order	2157|28890|183968|2258	Archaea|Euryarchaeota|Thermococci|Thermococcales	0.28021978022
213113	order	2|1224|28221|213113	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfurellales	0.0604395604396
32003	order	2|1224|28216|32003	Bacteria|Proteobacteria|Betaproteobacteria|Nitrosomonadales	0.0934065934066
118969	order	2|1224|1236|118969	Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales	0.340659340659
1644055	order	2157|28890|183963|1644055	Archaea|Euryarchaeota|Halobacteria|Haloferacales	0.406593406593
526525	order	2|1239|526524|526525	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales	0.357142857143
2301	order	2157|28890|183967|2301	Archaea|Euryarchaeota|Thermoplasmata|Thermoplasmatales	0.0549450549451
5338	order	2759|5204|155619|5338	Eukaryota|Basidiomycota|Agaricomycetes|Agaricales	0.032967032967
1293499	order	2|1293497|1293498|1293499	Bacteria|Nitrospinae|Nitrospinia|Nitrospinales	0.0769230769231
1775403	order	2|1224|1236|1775403	Bacteria|Proteobacteria|Gammaproteobacteria|Nevskiales	0.0824175824176
186329	order	2|544448|31969|186329	Bacteria|Tenericutes|Mollicutes|Acholeplasmatales	0.153846153846
204433	order	2|57723|204432|204433	Bacteria|Acidobacteria|Acidobacteriia|Acidobacteriales	0.17032967033
1643822	order	2|201174|84998|1643822	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales	0.164835164835
5267	order	2759|5204|5257|5267	Eukaryota|Basidiomycota|Ustilaginomycetes|Ustilaginales	0.0604395604396
2085	order	2|544448|31969|2085	Bacteria|Tenericutes|Mollicutes|Mycoplasmatales	0.763736263736
622450	order	2|201174|1760|622450	Bacteria|Actinobacteria|Actinobacteria|Actinopolysporales	0.0549450549451
94695	order	2157|28890|224756|94695	Archaea|Euryarchaeota|Methanomicrobia|Methanosarcinales	0.131868131868
112	order	2|203682|203683|112	Bacteria|Planctomycetes|Planctomycetia|Planctomycetales	0.126373626374
84999	order	2|201174|84998|84999	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales	0.258241758242
5197	order	2759|4890|147547|5197	Eukaryota|Ascomycota|Lecanoromycetes|Lecanorales	0.021978021978
1643947	order	2|200918|188708|1643947	Bacteria|Thermotogae|Thermotogae|Petrotogales	0.010989010989
213481	order	2|1224|28221|213481	Bacteria|Proteobacteria|Deltaproteobacteria|Bdellovibrionales	0.142857142857
34395	order	2759|4890|147545|34395	Eukaryota|Ascomycota|Eurotiomycetes|Chaetothyriales	0.0714285714286
1511857	order	10239|1511857	Viruses|Ligamenvirales	0.0549450549451
135625	order	2|1224|1236|135625	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales	0.631868131868
218872	order	2|65842|204430|218872	Bacteria|Fibrobacteres|Fibrobacteria|Fibrobacterales	0.021978021978
5114	order	2759|4890|147550|5114	Eukaryota|Ascomycota|Sordariomycetes|Diaporthales	0.043956043956
33183	order	2759|4890|147545|33183	Eukaryota|Ascomycota|Eurotiomycetes|Onygenales	0.0494505494505
622452	order	2|201174|1760|622452	Bacteria|Actinobacteria|Actinobacteria|Kineosporiales	0.0274725274725
307595	order	2|1117|307596|307595	Bacteria|Cyanobacteria|Gloeobacteria|Gloeobacterales	0.0164835164835
76804	order	10239|76804	Viruses|Nidovirales	0.131868131868
5592	order	2759|4890|147550|5592	Eukaryota|Ascomycota|Sordariomycetes|Microascales	0.021978021978
1189	order	2|1117|1189	Bacteria|Cyanobacteria|Stigonematales	0.0604395604396
146291	order	2759|4890|147545|146291	Eukaryota|Ascomycota|Eurotiomycetes|Verrucariales	0.021978021978
1100069	order	2|976|1100069	Bacteria|Bacteroidetes|Bacteroidetes Order II. Incertae sedis	0.0824175824176
52604	order	2|1117|52604	Bacteria|Cyanobacteria|Pleurocapsales	0.043956043956
31932	order	2157|651137|31932	Archaea|Thaumarchaeota|Nitrosopumilales	0.032967032967
11157	order	10239|11157	Viruses|Mononegavirales	0.197802197802
2231	order	2157|28890|183980|2231	Archaea|Euryarchaeota|Archaeoglobi|Archaeoglobales	0.021978021978
84993	order	2|201174|84992|84993	Bacteria|Actinobacteria|Acidimicrobiia|Acidimicrobiales	0.0494505494505
580371	order	2|1224|580370|580371	Bacteria|Proteobacteria|Zetaproteobacteria|Mariprofundales	0.021978021978
5014	order	2759|4890|147541|5014	Eukaryota|Ascomycota|Dothideomycetes|Dothideales	0.032967032967
